a, 工
uaj, 并
uaj, 竎
uap, 迸
uaw, 瘩
uay, 䇅
ubd, 闻
ubd, 聞
ubj, 兯
ubk, 疗
ubk, 疖
ubt, 逆
uca, 痉
ucd, 闯
uce, 痛
ucg, 冯
uci, 闖
uci, 㾺
uck, 冶
ucv, 疤
ucw, 竣
ucy, 馮
uda, 差
udb, 郑
udd, 闫
udd, 閆
udd, 㽽
udd, 䦒
ude, 豢
udg, 减
udg, 㓈
udg, 䇉
udh, 着
udi, 头
udi, 
udj, 羊
udn, 羞
udp, 送
udr, ⺶
udu, 关
udv, 券
udw, 凑
udy, 状
ued, 閒
uee, 疓
ueg, 疽
uej, 前
uek, 痈
uem, 毅
uep, 遂
ueu, 豙
ueu, 㒸
ufd, 㽵
ufd, 䦌
uff, 兰
ufg, 壮
ufh, 竍
ufi, 疛
ufk, 斗
ufk, 半
ufk, 閈
ufk, 闬
uft, 闭
ufw, 凌
ufy, 装
ugd, 闰
ugd, 闩
ugd, 閂
ugd, 閏
uge, 靖
ugf, ⺷
ugh, 症
ugi, 痞
ugk, 辣
ugl, 盖
ugm, 病
ugo, 羔
ugu, 羡
ugv, 姜
uhc, 疲
uhd, 㾇
uhk, 丫
uhk, 䇂
uhx, 疵
uii, 閖
uii, 㽷
uit, 阔
uiy, 冰
ujd, 间
ujd, 間
uje, 彰
ujf, 音
uji, 闽
uji, 痋
uji, 閩
ujj, 章
ujl, 瘟
ujn, 意
ujq, 竟
ujt, 赣
ujv, 韶
ukb, 部
ukd, 问
ukd, 問
ukf, 咅
ukf, 㖖
ukh, 冲
ukj, 剖
ukk, 癌
ukn, 总
ukq, 况
ulg, 兽
ulj, 曾
ulk, 闸
ulk, 閘
ulk, 閳
ulk, 㾝
umc, 疫
umd, 㾄
umf, 凋
umi, 敝
umi, 閴
umk, 疝
umk, 閊
umn, 竌
umq, 疯
umw, 商
ung, 翊
uni, 闷
uni, 悶
unn, 乵
unn, 䇃
unr, 疡
unv, 㽶
unw, 决
uog, 普
uoi, 焛
uoi, 疢
uoo, 痰
upm, 帝
upy, 旁
uqb, 郊
uqd, 奖
uqd, 㾣
uqd, 䦦
uqf, 将
uqg, 凎
uqi, 浆
uqm, 痪
uqs, 桨
uqt, 效
uqu, 交
uqv, 净
uqw, 次
uqy, 疚
urc, 瓣
urk, 䦐
usd, 閪
usg, 尊
ush, 㓅
usi, 闲
usi, 閑
usk, 疔
usk, 閅
usr, 新
usu, 亲
utd, 疾
ute, 产
ute, 閁
uth, 首
utj, 痢
utk, 阁
utn, 疙
utu, 疼
uud, 閚
uud, 闁
uug, 竝
uuh, 辡
uuj, 阐
uuk, 阅
uuk, 㾕
uuu, 立
uvd, 閰
uve, 痕
uvf, 妾
uvg, 妆
uvh, 瘦
uvo, 兼
uwa, 阀
uwb, 疮
uwe, 疹
uwg, 痊
uwi, 闪
uwi, 閃
uwj, 疥
uwl, 益
uwy, 准
uwy, 閄
uxe, 背
uxh, 弟
uxl, 冀
uxn, 北
uxu, 辫
uxv, 疕
uxx, 兹
uyd, 訚
uyd, 誾
uye, 閍
uyg, 冫
uyh, 门
uyi, 闵
uyi, 閔
uyl, 凛
uym, 闹
uyn, 阂
uyt, 辨
uyt, 丷
uyu, 辩
uyw, 瘁
vaf, 媒
vag, 妅
vah, 姬
vaj, 舁
vam, 毁
vay, 㚤
vbf, 㜽
vbg, 好
vbg, 㛅
vbh, 邚
vbn, 她
vca, 既
vcb, 即
vcg, 妈
vck, 始
vcl, 努
vcn, 怒
vcn, 妑
vcu, 厹
vcy, 奴
vcy, 媽
vdf, 娠
vdg, 姑
vdg, 妬
vdu, 㚑
vef, 垦
veg, 姐
vei, 艮
vep, 退
vet, 奶
vfb, 那
vfc, 妓
vff, 娃
vfh, 奸
vfi, 妹
vfj, 卆
vft, 姥
vfu, 寻
vgk, 嫩
vgx, 姨
vhk, 肀
vii, 隶
vij, 肃
vip, 逮
vit, 妙
viu, 录
vjd, 旭
vjf, 旮
vjs, 巢
vkb, 邵
vke, 娟
vkf, 召
vkf, 叴
vkg, 如
vkn, 恕
vkp, 迢
vkx, 絮
vld, 姻
vlf, 甾
vlg, 舆
vlg, 㚼
vll, 舅
vmg, 妯
vmh, 奾
vmj, 㞪
vmy, 㛝
vnb, 㐇
vnh, 媚
vnn, 妃
vnt, 刀
vnu, 鼠
vnu, 㣽
vnx, 妮
vou, 灵
vou, 災
vou, 䊆
vpe, 嫁
vpe, 辺
vpj, 婶
vpm, 帚
vpq, 婉
vpv, 巡
vpv, 廵
vqa, 婚
vqb, 兒
vqi, 姚
vqk, 娩
vqu, 夛
vrh, 妡
vsg, 㛉
vsh, 奵
vsu, 杂
vtd, 妖
vte, 尹
vtf, 妊
vtg, 姓
vth, 媳
vtk, 群
vtn, 九
vtr, 娥
vty, 姀
vuh, 㛙
vum, 嫡
vut, 嫉
vuv, 嫌
vvf, 娜
vvf, 㚣
vvg, 妇
vvg, 奻
vvh, 嫂
vvv, 女
vwi, 臾
vwi, 刅
vxy, 姆
vyd, 訄
vyg, 娮
vyi, 刃
vyi, 丸
vyi, 刄
vyt, 妨
vyt, 㚧
vyv, 娘
vyy, 妏
waf, 仝
wag, 仜
waj, 借
wam, 贷
waw, 供
way, 代
way, 伐
wbb, 仓
wbg, 仔
wbg, 佴
wbj, 创
wbn, 他
wcd, 颂
wcg, 瓮
wcg, 㐷
wcn, 翁
wcu, 公
wcw, 俊
wcy, 仅
wcy, 仏
wcy, 傌
wda, 佐
wdg, 估
wdg, 仨
wdg, 佦
wdj, 佰
wdk, 佑
wdm, 段
wdn, 优
wds, 倚
wdt, 做
wdu, 僚
wdw, 傣
wdy, 伏
wdy, 㐲
web, 俘
wef, 䏌
weg, 仴
weh, 佣
wer, 㐱
wet, 仍
wfc, 会
wfd, 儒
wff, 侍
wfg, 仁
wfg, 仕
wfh, 什
wfh, 仠
wfi, 祭
wfj, 仐
wfj, 癷
wfk, 舍
wfn, 伟
wft, 佬
wfy, 付
wgc, 倒
wgd, 癸
wge, 傅
wgf, 全
wgf, 亼
wgg, 伍
wgg, 仼
wgi, 剑
wgj, 便
wgk, 合
wgl, 僵
wgm, 俩
wgq, 例
wgu, 侠
whf, 企
whg, 仩
whj, 个
whm, 侦
whn, 候
wht, 修
whw, 俱
why, 仆
wie, 俏
wim, 倘
wip, 偿
wiu, 氽
wiu, 尒
wiy, 仦
wiy, 㲻
wjg, 但
wjh, 伸
wjj, 介
wjm, 偶
wkf, 㕣
wkg, 㐰
wkh, 促
wkk, 侣
wks, 保
wlg, 佃
wlg, 伵
wlh, 伡
wlh, 俥
wll, 儡
wlt, 仂
wmg, 佩
wmg, 伷
wmh, 仙
wmj, 侧
wmj, 仚
wmn, 仉
wmw, 催
wnb, 倔
wng, 伺
wnh, 假
wnk, 僻
wnn, 亿
wnn, 㐶
wnt, 侯
wnv, 亾
wny, 似
wny, 伈
woy, 伙
woy, 侎
wpu, 飠
wqa, 低
wqb, 爷
wqb, 尣
wqc, 爸
wqf, 釜
wqf, 釡
wqi, 你
wqk, 像
wqq, 侈
wqr, 斧
wqu, 父
wqy, 㐴
wrf, 㒶
wrg, 伯
wrh, 件
wrh, 伒
wrh, 㐿
wrq, 傀
wsg, 体
wsg, 価
wsh, 仃
wsk, 何
wss, 傈
wsy, 休
wtc, 叙
wtd, 侨
wtf, 任
wth, 亻
wtj, 俐
wtl, 伤
wtp, 途
wtr, 俄
wtu, 余
wtx, 侮
wty, 八
wud, 倦
wuf, 伴
wug, 位
wug, 們
wuh, 伞
wuk, 倍
wul, 僧
wun, 们
wup, 傍
wuu, 仒
wvd, 颁
wvf, 健
wvg, 㚢
wvl, 盆
wvm, 贫
wvn, 仇
wvp, 侵
wvq, 倪
wvr, 分
wwb, 耸
wwf, 坐
wwg, 丛
wwj, 价
wwk, 谷
wwn, 怂
wwu, 仌
wwv, 份
www, 众
wwx, 伦
wwy, 从
wwy, 仈
wxb, 仑
wxd, 倾
wxf, 华
wxg, 僶
wxj, 佛
wxm, 货
wxn, 化
wyb, 禽
wyc, 令
wye, 依
wyf, 储
wyf, 詧
wyg, 信
wyg, 隹
wyk, 售
wyl, 伪
wyo, 焦
wyp, 停
wyq, 仪
wys, 集
wyt, 仿
wyu, 亽
wyv, 食
wyw, 俯
wyy, 伩
xad, 绒
xag, 红
xag, 紅
xan, 练
xat, 绕
xbg, 弭
xbg, 䋙
xbg, 䌺
xbh, 鄳
xbn, 弛
xbn, 䊶
xca, 经
xcc, 缀
xcf, 绎
xcn, 弝
xcn, 紦
xcy, 弘
xde, 毋
xdg, 缄
xdm, 顷
xdt, 绑
xdy, 紎
xee, 绷
xef, 缓
xeg, 组
xeu, 彖
xev, 绥
xey, 级
xfg, 疆
xfh, 㢨
xfk, 结
xfk, 毌
xfm, 贯
xfn, 续
xft, 绪
xfy, 纣
xfy, 紂
xgb, 纯
xgd, 彑
xgd, 㢧
xge, 缚
xgf, 弖
xgm, 绩
xgo, 彝
xgy, 线
xhg, 䊼
xhh, 引
xhj, 绰
xhk, 弔
xit, 纱
xiu, 糸
xjf, 旨
xjh, 绅
xjj, 㔬
xjk, 弗
xjm, 费
xjt, 缆
xkb, 缉
xke, 绢
xkh, 紃
xkj, 强
xkw, 织
xlg, 细
xlg, 細
xlt, 幼
xlt, 糼
xmf, 绸
xmg, 紬
xmg, 䌷
xmh, 㢫
xmm, 缨
xmq, 纲
xmw, 纳
xng, 弓
xng, 䋚
xng, 䌻
xnh, 纠
xnn, 纪
xnn, 幻
xnn, 乣
xnn, 糺
xnn, 紀
xon, 继
xov, 缕
xox, 粥
xoy, 䋛
xpf, 综
xpg, 绽
xpw, 缩
xqa, 纸
xqc, 绝
xqg, 䋮
xqi, 弥
xqj, 绚
xqy, 约
xrc, 弧
xrg, 絈
xrh, 紤
xrm, 绵
xry, 缴
xsg, 絤
xsh, 糽
xsy, 䊾
xta, 张
xtd, 颖
xte, 乡
xtf, 纤
xtk, 络
xtn, 匕
xts, 绦
xtu, 终
xud, 缮
xuf, 绊
xuh, 㢹
xuj, 弹
xup, 缔
xuq, 绞
xux, 弱
xvi, 绿
xvk, 绍
xvn, 䊵
xvt, 糿
xvt, 㓜
xvy, 纫
xwd, 缎
xwf, 绘
xwg, 给
xwv, 纷
xww, 纵
xwx, 纶
xwy, 维
xxe, 缘
xxf, 毕
xxg, 丝
xxg, 繩
xxn, 比
xxn, 弜
xxr, 皆
xyc, 统
xyj, 缠
xyt, 纺
xyt, 纩
xyt, 紡
xyx, 弦
xyy, 纹
xyy, 紋
yaa, 试
yac, 度
yad, 诺
yaf, 谋
yag, 讧
yag, 訌
yah, 讶
yai, 㡲
yak, 谨
yam, 席
yan, 谍
yao, 庶
yaw, 诬
yay, 谎
ybb, 郭
ybf, 享
ybf, 斈
ybf, 斊
ybg, 誀
ybh, 邝
ybh, 邡
ybj, 亨
ybk, 㐫
ybk, 㓙
ybm, 离
ybn, 訑
ybo, 烹
ybt, 敦
ybv, 熟
yca, 弃
ycb, 序
yce, 育
ycf, 译
yci, 広
ycq, 充
ydg, 诂
ydg, 詁
ydi, 庆
ydm, 斋
ydn, 诚
ydx, 庞
yee, 彣
yeg, 诅
yeg, 䚴
yem, 裔
yer, 谣
yet, 䚮
yet, 䚲
yeu, 衣
yeu, 哀
yfd, 庄
yff, 诗
yfh, 计
yfh, 讦
yfh, 計
yfh, 訐
yfj, 讲
yfn, 读
yft, 诸
yfy, 讨
yfy, 対
yfy, 討
yga, 斌
ygd, 主
yge, 请
ygh, 证
ygk, 语
ygu, 评
yhd, 诽
yhg, 让
yhg, 訨
yhk, 店
yhu, 卞
yhy, 讣
yhy, 訃
yid, 应
yii, 氷
yiu, 京
yiy, 䚱
yjf, 亯
yjf, 斉
yjf, 齊
yjh, 刘
yjh, 䚯
yjj, 齐
yjj, 亣
yjl, 谩
yjs, 课
yju, 蚉
ykf, 吝
ykg, 误
ykh, 训
ykh, 訓
ykk, 襄
ykw, 识
yle, 谓
ylf, 亩
ylf, 畗
ylg, 訵
ylh, 䛅
ylk, 库
ylk, 庘
ylk, 庫
yly, 为
ymb, 亢
ymc, 设
ymd, 庙
ymf, 调
ymg, 䛆
ymh, 讪
ymh, 訕
ymk, 高
ymn, 讥
ymq, 讽
ynb, 㐎
ynb, 㐔
yne, 户
ynf, 讯
yng, 诩
yng, 詡
ynh, 盲
yni, 永
yni, 応
ynj, 鹿
ynk, 启
ynm, 遍
ynn, 记
ynn, 記
ynt, 刻
ynu, 忞
ynu, 悥
ynv, 亡
ynw, 雇
yny, 房
yny, 訫
yob, 孪
yoc, 变
yoj, 蛮
yom, 峦
yon, 恋
yoo, 谈
yop, 迹
yor, 挛
you, 亦
you, 㪰
yox, 弯
yoy, 詸
ypd, 這
ype, 谊
ype, 䢍
ypi, 这
ypk, 膏
ypm, 亮
yps, 亭
ypt, 毫
yqa, 底
yqd, 诡
yqi, 义
yqj, 询
yqk, 谗
yrh, 訢
yrh, 䜣
yri, 诛
yrk, 庍
yry, 诉
ysh, 订
ysh, 訂
ysi, 床
ysj, 谭
ysk, 庁
yss, 麻
yta, 旗
ytb, 施
ytd, 话
yte, 诱
ytf, 许
yth, 诈
ytm, 谢
ytn, 旋
ytt, 族
ytx, 诲
yty, 放
yty, 訸
yty, 䚺
yud, 详
yud, 㡴
yug, 谰
yuh, 䛨
yuk, 说
yuo, 谱
yup, 谤
yut, 谚
yuv, 谦
yvc, 朗
yve, 良
yvh, 唐
yvi, 康
yvn, 訅
yvw, 庚
ywc, 讼
ywe, 诊
ywf, 府
ywi, 庂
ywk, 褒
ywt, 夜
yww, 座
ywx, 论
ywy, 认
ywy, 㫃
yxg, 譝
yxi, 率
yxj, 诣
yxl, 畜
yxn, 䚰
yxt, 雍
yxu, 玄
yxv, 庀
yxx, 庇
yyd, 㢇
yyg, 广
yyg, 亠
yyg, 誩
yyi, 谅
yyn, 讠
yyq, 议
yyt, 访
yyt, 訪
yyv, 廊
yyy, 言
